Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,ttr_lemma_chunks_100,ttr_lemma_chunks_200,ttr_form_chunks_100,ttr_form_chunks_200,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Fut,verbs_tense_dist_Imp,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_mood_dist_Sub,verbs_form_dist_Fin,verbs_form_dist_Ger,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+3,verbs_num_pers_dist_Plur+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Fut,aux_tense_dist_Imp,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Imp,aux_mood_dist_Ind,aux_mood_dist_Sub,aux_form_dist_Fin,aux_form_dist_Ger,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,prep_dist_2,prep_dist_3,prep_dist_4,prep_dist_5,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_det:poss,dep_dist_det:predet,dep_dist_discourse,dep_dist_dislocated,dep_dist_expl,dep_dist_expl:impers,dep_dist_expl:pass,dep_dist_fixed,dep_dist_flat,dep_dist_flat:foreign,dep_dist_flat:name,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_obl:agent,dep_dist_orphan,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,subordinate_dist_4,subordinate_dist_5
ECOL97-C1.conllu,46,1004,21.82608696,4.670022371,0.53,0.485,0.68,0.615,5.677290837,11.45418327,6.573705179,7.071713147,3.884462151,14.44223108,0.099601594,14.24302789,0.498007968,0,9.262948207,1.892430279,10.9561753,3.087649402,0,10.85657371,0,0.440715884,1.333333333,1.333333333,33.33333333,64,2,4,86,8,45.87155963,0,31.19266055,22.93577982,0,0,24,6,10,10,2,48,0,1.666666667,10,88.33333333,3.703703704,0,88.88888889,7.407407407,76.05633803,0,15.49295775,8.450704225,18.51851852,1.851851852,18.51851852,18.51851852,1.851851852,40.74074074,2.869565217,84.7826087,2.834862385,0.925925926,8.333333333,36.11111111,22.22222222,25.92592593,3.703703704,2.777777778,4.391304348,7.606060606,11.7173913,3.009433962,46,1.108108108,37,91.89189189,5.405405405,2.702702703,0,0,28.88888889,71.11111111,87.69230769,12.30769231,0.498007968,2.091633466,1.892430279,6.075697211,4.282868526,0.099601594,4.183266932,0.597609562,9.860557769,3.884462151,1.892430279,0.099601594,3.685258964,2.290836653,0.298804781,13.34661355,0.896414343,0.199203187,0.099601594,0,1.693227092,0.298804781,0,0.398406375,0,0,0.099601594,0.896414343,4.482071713,4.38247012,5.876494024,0.298804781,0.498007968,3.585657371,4.780876494,0.099601594,0,0.099601594,10.9561753,4.581673307,0,0.697211155,34.21052632,65.78947368,80,20,1.171875,84.375,14.0625,1.5625,0,0
LORL12-C1.conllu,113,2098,18.56637168,4.597521552,0.52,0.445,0.62,0.55,4.194470925,12.34509056,5.52907531,5.815061964,3.431839847,13.48903718,0.095328885,15.34795043,1.000953289,0,8.055290753,4.623450906,11.53479504,2.66920877,0,11.8207817,0.047664442,0.469288793,15.6462585,6.12244898,22.44897959,55.78231293,0,2.586206897,93.10344828,4.310344828,46.77419355,4.838709677,35.88709677,12.5,0,0,18.96551724,6.034482759,15.51724138,7.75862069,4.310344828,47.4137931,0.934579439,5.607476636,2.803738318,90.65420561,3.846153846,0,93.26923077,2.884615385,85.24590164,0,12.29508197,2.459016393,18.26923077,0,17.30769231,11.53846154,3.846153846,49.03846154,2.557522124,84.07079646,2.665322581,1.62601626,12.19512195,34.95934959,26.82926829,16.2601626,7.723577236,0.406504065,4.017699115,7.259515571,7.973451327,2.541594951,39,1.13253012,83,89.15662651,8.43373494,2.409638554,0,0,21.42857143,78.57142857,75.57251908,24.42748092,0.571973308,1.668255481,2.621544328,5.147759771,2.955195424,0.333651096,3.241182078,0.142993327,10.39084843,3.431839847,1.096282173,0.047664442,3.765490944,2.383222116,0.333651096,12.67874166,0.667302193,0.142993327,0.095328885,0,1.668255481,0.285986654,0.047664442,0.81029552,0.047664442,0,0.667302193,0.667302193,4.480457579,5.147759771,5.719733079,0.190657769,0.571973308,4.671115348,5.290753098,0.095328885,0,0,11.4871306,5.386081983,0,1.048617731,37.84860558,62.15139442,89.1025641,10.8974359,1.401785714,69.64285714,22.32142857,6.25,1.785714286,0
ADGA54-A1.conllu,61,2454,40.2295082,4.902777778,0.64,0.52,0.74,0.625,8.842705786,14.62917685,4.360228199,3.382233089,3.545232274,19.39690302,0.040749796,17.88916055,0.244498778,0,5.827220864,3.219233904,9.046454768,0.733496333,0,8.842705786,0,0.474462366,9.027777778,6.944444444,35.41666667,48.61111111,3.260869565,2.173913043,88.04347826,6.52173913,42.39631336,2.764976959,30.87557604,23.96313364,0,0,9.782608696,4.347826087,19.56521739,13.04347826,1.086956522,52.17391304,1.408450704,1.408450704,5.633802817,91.54929577,13.43283582,0,73.13432836,13.43283582,80.72289157,0,14.45783133,4.819277108,7.462686567,5.970149254,25.37313433,7.462686567,0,53.73134328,3.950819672,100,2.898617512,0.930232558,14.88372093,21.39534884,28.37209302,23.72093023,9.302325581,1.395348837,6.393442623,10.18257261,17.86885246,2.965914325,58,1.2,120,81.66666667,16.66666667,1.666666667,0,0,20,80,90.17857143,9.821428571,0.692746536,1.915240424,1.263243684,3.952730236,7.334963325,0.611246944,1.915240424,0.448247759,12.63243684,3.545232274,0.529747351,0.285248574,4.115729421,1.018744906,0.081499593,16.54441728,2.648736756,0.203748981,0.040749796,0,0.855745721,0.081499593,0,0.407497963,0.040749796,0,0.896495518,0.855745721,2.730236349,6.397718011,4.074979625,0.407497963,0.203748981,4.034229829,5.786471068,0.32599837,0,0.203748981,9.046454768,2.485737571,0.081499593,1.30399348,29.75609756,70.24390244,84.02777778,15.97222222,1.25,78.44827586,18.96551724,1.724137931,0.862068966,0
MGEL20-C1.conllu,82,1881,22.93902439,4.464864865,0.68,0.535,0.81,0.64,3.189792663,12.44019139,6.53907496,5.209994684,3.880914407,14.19457735,0.265816055,15.25784157,0.159489633,0,8.55927698,4.944178628,11.48325359,2.49867092,0,11.37692717,0,0.466666667,1.360544218,4.081632653,33.33333333,61.2244898,1.01010101,3.03030303,91.91919192,4.04040404,46.26168224,1.401869159,29.90654206,22.42990654,0,0,10.1010101,8.080808081,12.12121212,16.16161616,2.02020202,51.51515152,1.063829787,2.127659574,7.446808511,89.36170213,0,0,96.55172414,3.448275862,88.7755102,0,4.081632653,7.142857143,6.896551724,5.747126437,10.34482759,11.49425287,0,65.51724138,2.926829268,85.36585366,2.663551402,0.483091787,14.00966184,34.29951691,27.0531401,11.5942029,10.14492754,2.415458937,4.585365854,7.8375,12.30487805,3.219204043,66,1.289855072,69,81.15942029,11.5942029,5.797101449,0,1.449275362,23.14814815,76.85185185,81.13207547,18.86792453,0.691121744,2.339181287,1.807549176,6.00744285,2.49867092,0.372142477,3.455608719,0.318979266,10.89845827,3.880914407,1.169590643,0.106326422,3.615098352,1.435406699,0.212652844,13.23763955,0.637958533,0.212652844,0.212652844,0,1.435406699,0.531632111,0.159489633,0.531632111,0,0,1.541733121,0.265816055,4.04040404,5.050505051,5.103668262,0.318979266,0.159489633,5.475810739,5.316321106,0,0,0.372142477,11.48325359,4.359383307,0.053163211,0.691121744,35.1758794,64.8241206,86.82170543,13.17829457,1.235849057,80.18867925,16.03773585,3.773584906,0,0
GEPI19-A1.conllu,82,1860,22.68292683,4.418422637,0.64,0.55,0.77,0.655,4.247311828,13.8172043,5.967741935,4.032258065,3.76344086,13.11827957,0.107526882,18.17204301,1.989247312,0,9.247311828,0.752688172,10.69892473,3.010752688,0,11.07526882,0,0.450331126,2.721088435,6.12244898,25.17006803,65.98639456,1.724137931,0,97.4137931,0.862068966,56.31067961,2.427184466,26.21359223,15.04854369,0,0,14.65517241,0,13.79310345,7.75862069,10.34482759,53.44827586,0,13.88888889,5.555555556,80.55555556,0,0,100,0,93.33333333,0,4,2.666666667,2.857142857,0,20,2.857142857,17.14285714,57.14285714,2.865853659,81.70731707,2.82038835,3.482587065,9.950248756,26.86567164,29.35323383,17.91044776,8.955223881,3.482587065,4.43902439,7.914893617,10.37804878,3.015832806,43,1.25,84,78.57142857,17.85714286,3.571428571,0,0,34.40860215,65.59139785,80.55555556,19.44444444,0.913978495,1.989247312,2.365591398,5.913978495,3.11827957,0.161290323,2.096774194,0.268817204,12.31182796,3.76344086,1.021505376,0.107526882,3.494623656,1.612903226,0.215053763,12.68817204,0.215053763,0.215053763,0.053763441,0,1.88172043,0.322580645,0.322580645,0.215053763,0,0,0,0.537634409,4.408602151,6.075268817,5.268817204,0.322580645,1.666666667,4.462365591,5.591397849,0,0,0.215053763,10.69892473,4.408602151,0,1.075268817,32.52427184,67.47572816,82.01438849,17.98561151,1.384615385,74.03846154,17.30769231,5.769230769,1.923076923,0.961538462
OSCA95-C1.conllu,48,1547,32.22916667,4.564925373,0.64,0.535,0.72,0.635,5.365223012,10.85972851,7.950872657,5.365223012,2.391725921,11.76470588,0.129282482,16.74208145,0.258564964,0,8.855850032,1.422107304,13.38073691,3.749191984,0,11.6354234,0.129282482,0.497761194,1.481481481,6.666666667,34.81481481,57.03703704,4.12371134,1.030927835,92.78350515,2.06185567,53.88888889,3.888888889,21.11111111,21.11111111,0,0,7.216494845,2.06185567,8.24742268,20.6185567,2.06185567,59.79381443,1.315789474,7.894736842,9.210526316,81.57894737,4.166666667,0,88.88888889,6.944444444,86.74698795,1.204819277,7.228915663,4.819277108,0,1.388888889,30.55555556,8.333333333,0,59.72222222,4.479166667,85.41666667,2.822222222,1.129943503,10.73446328,32.76836158,27.68361582,15.25423729,7.90960452,4.519774011,5.5,7.195348837,16.70833333,3.51006192,57,1.112903226,62,90.32258065,8.064516129,1.612903226,0,0,37.33333333,62.66666667,84.21052632,15.78947368,0.517129929,1.486748546,3.425985779,7.175177763,4.07239819,0.258564964,2.456367162,0.452488688,9.631544926,2.391725921,1.616031028,0.323206206,4.137039431,2.456367162,0.064641241,11.05365223,0.711053652,0,0.064641241,0.064641241,2.456367162,0.258564964,0.064641241,0.775694893,0,0,0.064641241,0.840336134,4.783451842,4.977375566,5.753070459,0.323206206,0.258564964,4.007756949,4.848093083,0.193923723,0,0.323206206,13.38073691,3.102779573,0.064641241,1.16354234,23.56321839,76.43678161,87.96992481,12.03007519,1.533333333,66.66666667,21.11111111,6.666666667,3.333333333,2.222222222
AORL16-A1.conllu,80,2195,27.4375,4.753637732,0.63,0.495,0.75,0.605,4.282460137,14.16856492,6.924829157,6.287015945,2.232346241,14.48747153,0.091116173,17.67653759,0.865603645,0,8.063781321,1.093394077,9.202733485,2.77904328,0,11.84510251,0,0.460612142,1.657458564,4.419889503,46.96132597,46.96132597,2.105263158,1.052631579,89.47368421,7.368421053,36.53846154,2.307692308,28.07692308,33.07692308,0,0,8.421052632,1.052631579,20,26.31578947,0,44.21052632,0,6.923076923,4.615384615,88.46153846,4.8,0,83.2,12,90.57971014,0,5.797101449,3.623188406,13.6,1.6,19.2,9.6,0,56,3.675,86.25,2.738461538,1.162790698,13.56589147,31.39534884,26.74418605,17.44186047,8.527131783,1.162790698,5.5,7.465986395,12.6,2.812859383,49,1.304347826,92,76.08695652,18.47826087,4.347826087,1.086956522,0,36.60714286,63.39285714,85.95041322,14.04958678,1.184510251,2.642369021,2.186788155,6.833712984,3.644646925,0.045558087,3.917995444,0.728929385,12.30068337,2.232346241,1.59453303,0.045558087,2.596810934,1.640091116,0,13.84965831,0.501138952,0.13667426,0.045558087,0,1.685649203,0.273348519,0.091116173,0.318906606,0.045558087,0,0.13667426,0.501138952,4.464692483,5.83143508,4.738041002,0.774487472,0.501138952,4.601366743,5.69476082,0.091116173,0,0.045558087,9.202733485,3.644646925,0.045558087,1.184510251,26.53846154,73.46153846,85.34031414,14.65968586,1.417266187,70.50359712,18.70503597,9.352517986,1.438848921,0
UBOS92-T1.conllu,12,345,28.75,4.735973597,0.59,0.51,0.67,0.585,8.695652174,13.33333333,6.086956522,2.898550725,2.028985507,14.20289855,0,15.65217391,0,0,8.985507246,3.47826087,12.17391304,0.869565217,0,11.5942029,0,0.518151815,12,0,16,72,0,0,100,0,52.5,2.5,35,10,0,0,9.523809524,0,19.04761905,4.761904762,0,66.66666667,11.11111111,11.11111111,0,77.77777778,0,0,88.88888889,11.11111111,90,0,10,0,22.22222222,0,33.33333333,0,0,44.44444444,3.75,83.33333333,2.725,0,17.5,27.5,27.5,22.5,2.5,2.5,5.25,7.666666667,11.83333333,2.790378007,20,1.2,10,80,20,0,0,0,22.72727273,77.27272727,80,20,1.449275362,2.898550725,1.15942029,6.086956522,7.826086957,0.289855072,0.869565217,0,11.01449275,2.028985507,0.579710145,0,4.347826087,1.739130435,0.289855072,14.20289855,0,0,0,0,1.15942029,0.289855072,0,0,0,0,0.869565217,0.289855072,3.47826087,4.057971014,5.217391304,0.289855072,0,6.086956522,5.797101449,0.289855072,0,0.289855072,12.17391304,3.47826087,0,1.449275362,26.31578947,73.68421053,89.28571429,10.71428571,1.272727273,72.72727273,27.27272727,0,0,0
AOCC84-P1.conllu,49,1947,39.73469388,4.806598407,0.61,0.525,0.68,0.605,7.498715973,14.99743195,5.649717514,4.930662558,4.108885465,15.76784797,0.051361068,18.28454032,0.205444273,0,6.933744222,1.284026708,9.707241911,2.311248074,0,8.21777093,0.051361068,0.453356086,0,2.02020202,37.37373737,60.60606061,1.612903226,1.612903226,93.5483871,3.225806452,38.75,0.625,37.5,23.125,0,0,14.51612903,4.838709677,14.51612903,8.064516129,1.612903226,56.4516129,1.136363636,3.409090909,6.818181818,88.63636364,15.85365854,0,76.82926829,7.317073171,85.41666667,0,8.333333333,6.25,18.29268293,1.219512195,12.19512195,4.87804878,1.219512195,62.19512195,4.040816327,89.79591837,3.0375,0,11.46496815,26.11464968,22.92993631,25.47770701,8.917197452,5.095541401,6.346938776,9.833333333,18.51020408,3.102399064,56,1.245098039,102,80.39215686,14.70588235,4.901960784,0,0,16.66666667,83.33333333,80.23255814,19.76744186,0.770416025,1.489470981,1.797637391,5.392912173,6.574216744,0.154083205,2.362609142,0.462249615,13.50796097,4.108885465,1.284026708,0.051361068,4.26296867,2.105803801,0.102722137,15.25423729,0.462249615,0.051361068,0,0,1.078582435,0.410888546,0.102722137,0.410888546,0,0,0.205444273,0.359527478,3.697996918,6.933744222,3.852080123,0.462249615,0.205444273,3.33846944,5.136106831,0.256805342,0,0.154083205,9.707241911,2.516692347,0,0.975860298,26.19047619,73.80952381,93.5483871,6.451612903,1.597560976,63.41463415,19.51219512,12.19512195,3.658536585,1.219512195
RPOL10-F1.conllu,64,1343,20.984375,4.742070117,0.58,0.465,0.65,0.56,5.584512286,14.22189129,4.393149665,4.988830975,2.680565897,16.4556962,0,17.79597915,1.042442293,0,7.8183172,2.010424423,10.79672375,2.233804914,0,9.977661951,0,0.445742905,1.219512195,0,25.6097561,73.17073171,0,0,92.06349206,7.936507937,47.01492537,5.223880597,33.58208955,14.17910448,0,0,30.15873016,0,15.87301587,17.46031746,0,36.50793651,0,0,1.538461538,98.46153846,0,0,95.38461538,4.615384615,97.01492537,0,2.985074627,0,40,0,16.92307692,6.153846154,0,36.92307692,2.421875,85.9375,2.611940299,0,8.396946565,40.45801527,32.82442748,13.74045802,3.053435115,1.526717557,4.390625,8.664516129,9.25,2.802469136,38,1.275862069,58,75.86206897,20.68965517,3.448275862,0,0,21.31147541,78.68852459,87.17948718,12.82051282,0.59568131,2.308265078,1.638123604,3.946388682,4.318689501,0.223380491,3.350707372,0,12.88160834,2.680565897,1.191362621,0.074460164,3.276247208,1.56366344,0.074460164,14.89203276,1.340282949,0.223380491,0,0,1.340282949,0.148920328,0,0.96798213,0.074460164,0,0.074460164,0.223380491,3.499627699,5.807892777,5.733432614,0,0.819061802,4.318689501,6.25465376,0.148920328,0,0,10.79672375,4.765450484,0,0.446760983,39.85507246,60.14492754,87.95180723,12.04819277,1.333333333,73.01587302,20.63492063,6.349206349,0,0
RFIC13-C1.conllu,102,2729,26.75490196,4.571129707,0.62,0.5,0.74,0.6,3.884206669,10.91975082,6.779039941,7.072187615,4.140710883,14.6207402,0.109930377,15.20703554,1.135947233,0,8.208134848,3.114694027,12.42213265,2.015390253,0.146573837,10.15023818,0.073286918,0.446861925,3.468208092,5.780346821,32.3699422,58.38150289,0,0,100,0,42.96028881,5.415162455,32.1299639,19.49458484,0,0,21.00840336,0.840336134,21.8487395,12.60504202,0,43.69747899,1.675977654,6.703910615,3.910614525,87.70949721,4.069767442,0,95.34883721,0.581395349,89.11917098,0,7.25388601,3.626943005,25,0,20.93023256,8.720930233,0,45.34883721,3.254901961,88.23529412,2.768953069,1.492537313,13.80597015,29.10447761,26.49253731,15.29850746,9.328358209,4.47761194,4.539215686,8.219879518,14.41176471,3.245192308,68,1.292929293,99,76.76767677,18.18181818,4.04040404,1.01010101,0,33.33333333,66.66666667,76.2195122,23.7804878,0.256504214,2.015390253,1.978746794,6.229388054,3.041407109,0.183217296,4.213997801,0.549651887,9.783803591,4.140710883,0.659582265,0.329791132,4.470502015,2.271894467,0.073286918,13.44814951,0.549651887,0.622938805,0.109930377,0,1.465738366,0.109930377,0.073286918,0.329791132,0.036643459,0.036643459,0.549651887,0.256504214,3.187980945,5.606449249,5.349945035,0.586295346,0.879443019,4.470502015,4.836936607,0.073286918,0,0.256504214,12.42213265,3.737632833,0,0.806156101,36.43724696,63.56275304,75.15923567,24.84076433,1.305785124,75.20661157,20.66115702,2.479338843,1.652892562,0
GPAJ90-P1.conllu,91,1849,20.31868132,4.730861244,0.53,0.47,0.65,0.57,5.354245538,13.52082207,6.111411574,6.381828015,4.921579232,14.87290427,0.054083288,17.14440238,0.270416441,0,7.78799351,1.514332071,9.572742023,2.163331531,0,10.27582477,0.054083288,0.446770335,1.6,5.6,45.6,47.2,0,2.816901408,90.14084507,7.042253521,37.36842105,5.789473684,28.42105263,28.42105263,0,0,25.35211268,1.408450704,32.3943662,14.08450704,0,26.76056338,2,13,11,74,5.555555556,0,86.66666667,7.777777778,76.27118644,0,15.25423729,8.474576271,20,1.111111111,30,2.222222222,0,46.66666667,2.373626374,78.02197802,2.689473684,0.534759358,11.22994652,35.29411765,28.34224599,17.64705882,5.882352941,1.069518717,4.384615385,8.560185185,8.791208791,2.631878558,37,1.172839506,81,82.71604938,17.28395062,0,0,0,21.79487179,78.20512821,85.10638298,14.89361702,0.486749594,2.163331531,1.730665224,5.895078421,3.785830178,0.054083288,4.326663061,0.540832883,11.89832342,4.97566252,1.027582477,0.108166577,5.137912385,1.460248783,0.054083288,12.97998918,1.784748513,0.108166577,0.054083288,0,1.406165495,0.054083288,0,0.162249865,0,0,0.432666306,0.378583018,3.785830178,5.624661979,4.705246079,0.32449973,0.216333153,3.839913467,5.029745809,0.108166577,0,0,9.572742023,4.921579232,0,0.865332612,38.79781421,61.20218579,93.75,6.25,1.269662921,78.65168539,16.85393258,3.370786517,1.123595506,0
PGRA20-A1.conllu,47,1224,26.04255319,4.91643454,0.63,0.555,0.67,0.64,6.290849673,17.32026144,5.964052288,4.656862745,1.797385621,14.86928105,0,20.01633987,0.408496732,0,4.820261438,2.369281046,12.00980392,1.225490196,0,8.251633987,0,0.487465181,1.470588235,8.823529412,58.82352941,30.88235294,0,0,96.66666667,3.333333333,29.7029703,3.96039604,28.71287129,37.62376238,0,0,10,0,20,10,0,60,1.886792453,24.52830189,16.98113208,56.60377358,6.52173913,0,89.13043478,4.347826087,80.70175439,0,7.01754386,12.28070175,4.347826087,0,26.08695652,0,0,69.56521739,2.531914894,87.23404255,2.910891089,0,12,35,25,12,7,9,5.042553191,10.28571429,9.425531915,2.719417476,36,1.315068493,73,75.34246575,17.80821918,6.849315068,0,0,23.80952381,76.19047619,78.18181818,21.81818182,1.225490196,1.307189542,1.797385621,5.555555556,5.310457516,0.245098039,2.205882353,0.816993464,15.35947712,1.797385621,0.653594771,0.408496732,1.388888889,1.633986928,0.081699346,14.21568627,0.653594771,0,0,0,0.89869281,0.081699346,0.081699346,0.653594771,0.081699346,0,0.081699346,0.245098039,2.941176471,8.905228758,3.839869281,0.571895425,0.326797386,3.18627451,6.290849673,0.408496732,0,0.081699346,12.00980392,3.839869281,0,0.816993464,35.96491228,64.03508772,91.78082192,8.219178082,1.375,76.78571429,10.71428571,10.71428571,1.785714286,0
RBIN95-A1.conllu,26,1015,39.03846154,4.850215517,0.57,0.475,0.69,0.585,4.926108374,15.96059113,3.54679803,4.729064039,2.857142857,19.31034483,0,20.68965517,0,0,5.812807882,2.857142857,8.571428571,1.871921182,0,8.866995074,0,0.447198276,1.587301587,3.174603175,58.73015873,36.50793651,0,0,84.61538462,15.38461538,28.88888889,6.666666667,23.33333333,41.11111111,0,0,3.846153846,3.846153846,30.76923077,0,0,61.53846154,4.255319149,2.127659574,2.127659574,91.4893617,2.173913043,0,89.13043478,8.695652174,95.83333333,0,2.083333333,2.083333333,26.08695652,0,10.86956522,0,0,63.04347826,3.846153846,76.92307692,2.866666667,0,8.888888889,34.44444444,30,17.77777778,5.555555556,3.333333333,6.461538462,10.15,16.07692308,2.965631929,65,1.28358209,67,79.10447761,14.92537313,4.47761194,1.492537313,0,10.52631579,89.47368421,75.47169811,24.52830189,0.78817734,2.955665025,1.97044335,3.251231527,3.9408867,0.295566502,3.251231527,0.492610837,14.87684729,2.857142857,0.591133005,0.39408867,2.75862069,0.985221675,0,17.73399015,1.280788177,0.295566502,0,0,0.985221675,0.197044335,0.197044335,0.591133005,0,0,0.197044335,0,2.660098522,9.753694581,4.532019704,0.689655172,0,3.743842365,5.418719212,0.39408867,0,0,8.571428571,2.561576355,0.197044335,0.591133005,21.97802198,78.02197802,91.54929577,8.450704225,1.275862069,77.5862069,17.24137931,5.172413793,0,0
VDLU17-A1.conllu,64,1726,26.96875,4.909150757,0.58,0.5,0.65,0.605,5.73580533,13.78910776,4.577056779,5.330243337,2.259559676,13.55735805,0.057937428,17.38122827,2.954808806,0,6.199304751,3.186558517,11.99304751,1.216685979,0.173812283,11.58748552,0,0.482554312,10.41666667,5.555555556,54.86111111,29.16666667,0,2.941176471,95.58823529,1.470588235,34,5,23,38,0,0,26.47058824,5.882352941,14.70588235,20.58823529,0,32.35294118,1.123595506,12.35955056,5.617977528,80.8988764,4.761904762,1.19047619,92.85714286,1.19047619,91.30434783,2.173913043,1.086956522,5.434782609,47.61904762,10.71428571,10.71428571,3.571428571,0,27.38095238,3.296875,82.8125,2.48,3.03030303,15.65656566,34.84848485,28.28282828,12.62626263,3.535353535,2.02020202,4.859375,8.180094787,13.5,3.04742268,51,1.186813187,91,84.61538462,12.08791209,3.296703297,0,0,26.1682243,73.8317757,75.36231884,24.63768116,0.811123986,1.6801854,2.665121669,4.287369641,5.098493627,0.173812283,4.229432213,0.405561993,12.10892236,2.259559676,0.695249131,0.23174971,4.171494786,0.695249131,0.115874855,13.09385863,0.289687138,0.173812283,0,0,1.042873696,0.057937428,0,0.23174971,0.289687138,0,0.579374276,0.869061414,2.780996524,6.952491309,3.3603708,0.521436848,2.433371958,5.330243337,5.388180765,0.23174971,0,0.23174971,11.99304751,3.707995365,0.057937428,0.753186559,31.17647059,68.82352941,82.90598291,17.09401709,1.252631579,77.89473684,18.94736842,3.157894737,0,0
SPRE20-P1.conllu,64,1986,31.03125,4.728337237,0.66,0.57,0.72,0.635,4.582074522,11.58106747,8.86203424,5.740181269,2.114803625,12.89023162,0.050352467,14.04833837,0.604229607,0,9.667673716,2.870090634,13.9979859,1.863041289,0,11.12789527,0,0.482435597,2.054794521,4.109589041,31.50684932,62.32876712,0,0.970873786,97.08737864,1.941747573,46.36363636,1.363636364,32.27272727,20,0,0,29.41176471,0,25.49019608,8.823529412,0.980392157,35.29411765,0,12.87128713,3.96039604,83.16831683,2.06185567,1.030927835,94.84536082,2.06185567,85.0877193,0.877192982,10.52631579,3.50877193,27.83505155,1.030927835,26.80412371,1.030927835,0,43.29896907,4.078125,89.0625,2.742081448,1.851851852,12.03703704,35.18518519,21.75925926,16.66666667,8.796296296,3.703703704,5.171875,7.609195402,14.4375,3.542579075,86,1.194444444,72,81.94444444,16.66666667,1.388888889,0,0,30.6122449,69.3877551,79.5620438,20.4379562,0.755287009,2.719033233,1.560926485,8.408862034,3.524672709,0.201409869,3.373615307,0.201409869,9.919436052,2.114803625,1.158106747,0.050352467,3.776435045,2.114803625,0.100704935,11.3796576,1.309164149,0.151057402,0.050352467,0.050352467,1.409869084,0.201409869,0,0.352467271,0,0,0.755287009,0.453172205,3.524672709,4.733131923,6.696878147,0.100704935,0.503524673,4.481369587,5.287009063,0.050352467,0,0.251762336,13.9979859,3.222557905,0,1.057401813,27.94117647,72.05882353,91.15646259,8.843537415,1.321428571,73.21428571,23.21428571,2.678571429,0,0.892857143
